Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,12_EMA,26_EMA,MACD,Signal
2023-03-06 00:00:00-05:00,126.01000213623047,129.55999755859375,124.41000366210938,125.05999755859375,1764600,0.0,0.0,123.99038668798383,122.51036798776383,1.4800187002200005,1.4005289622234975
2023-03-07 00:00:00-05:00,125.19000244140625,127.4000015258789,123.66000366210938,124.47000122070312,1530200,0.0,0.0,124.0641735391714,122.6555260050186,1.4086475341528057,1.4021526766093593
2023-03-08 00:00:00-05:00,124.75,125.04000091552734,122.75,123.80000305175781,782400,0.0,0.0,124.02353192572316,122.74030208255485,1.2832298431683142,1.3783681099211502
2023-03-09 00:00:00-05:00,123.86000061035156,125.05000305175781,118.55000305175781,119.62999725341797,1478200,0.0,0.0,123.34760351459929,122.50990913224842,0.8376943823508611,1.2702333644070924
2023-03-10 00:00:00-05:00,119.0999984741211,119.0999984741211,113.83000183105469,115.31999969482422,1792800,0.0,0.0,122.1125875423262,121.97732324799478,0.13526429433142084,1.0432395503919583
2023-03-13 00:00:00-04:00,112.1500015258789,115.08999633789062,109.47000122070312,111.30999755859375,2002700,0.0,0.0,120.45065062175198,121.1871509747058,-0.7365003529538257,0.6872915697228016
2023-03-14 00:00:00-04:00,115.06999969482422,119.45999908447266,114.19000244140625,116.23999786376953,1517200,0.0,0.0,119.80285788975468,120.82069518871052,-1.0178372989558397,0.3462657959870733
2023-03-15 00:00:00-04:00,112.4000015258789,117.87999725341797,109.76000213623047,117.43000030517578,2593700,0.0,0.0,119.43780287674252,120.56953260474498,-1.1317297280024547,0.050666691189167695
2023-03-16 00:00:00-04:00,116.31999969482422,122.08000183105469,115.80000305175781,121.26000213623047,1687500,0.0,0.0,119.71814122435606,120.62067849596613,-0.9025372716100719,-0.13997410137068023
2023-03-17 00:00:00-04:00,120.5999984741211,120.6500015258789,117.87000274658203,119.91999816894531,1551600,0.0,0.0,119.74919613890825,120.56877624952014,-0.819580110611895,-0.2758953032189232
2023-03-20 00:00:00-04:00,121.44999694824219,122.27999877929688,117.58999633789062,118.58999633789062,1076400,0.0,0.0,119.57085770798246,120.4221999597698,-0.8513422517873437,-0.3909846929326073
2023-03-21 00:00:00-04:00,121.55999755859375,126.19999694824219,121.2699966430664,122.0199966430664,1746600,0.0,0.0,119.94764831337999,120.54055526964362,-0.5929069562636329,-0.43136914559881245
2023-03-22 00:00:00-04:00,121.2699966430664,122.16999816894531,115.86000061035156,115.9000015258789,1164000,0.0,0.0,119.3249334229952,120.19681054788326,-0.8718771248880586,-0.5194707414566617
2023-03-23 00:00:00-04:00,117.5,124.11000061035156,117.01000213623047,120.87999725341797,1545400,0.0,0.0,119.564174012291,120.24741697051547,-0.6832429582244686,-0.5522251848102231
2023-03-24 00:00:00-04:00,118.98999786376953,119.55000305175781,115.56999969482422,118.3499984741211,1004700,0.0,0.0,119.37737777564948,120.10686745226404,-0.7294896766145627,-0.587678083171091
2023-03-27 00:00:00-04:00,119.83000183105469,119.83000183105469,115.23999786376953,117.33999633789062,1073100,0.0,0.0,119.06393447753273,119.90191403638454,-0.8379795588518135,-0.6377383783072356
2023-03-28 00:00:00-04:00,118.12000274658203,119.4000015258789,115.9800033569336,117.98999786376953,773000,0.0,0.0,118.8987134600307,119.76029061619083,-0.8615771561601235,-0.6825061338778132
2023-03-29 00:00:00-04:00,120.30999755859375,120.55000305175781,117.31999969482422,119.26000213623047,1043900,0.0,0.0,118.9542963332922,119.72323221026784,-0.7689358769756325,-0.6997920824973771
2023-03-30 00:00:00-04:00,121.54000091552734,125.36000061035156,121.31999969482422,125.05999755859375,2264200,0.0,0.0,119.89363498333859,120.11854816199568,-0.22491317865708993,-0.6048163017293198
2023-03-31 00:00:00-04:00,126.04000091552734,130.8000030517578,125.8499984741211,126.44000244140625,1736700,0.0,0.0,120.90076843842593,120.5868040345446,0.31396440388132874,-0.4210601606071901
2023-04-03 00:00:00-04:00,125.62999725341797,128.77000427246094,125.25,128.6699981689453,1065400,0.0,0.0,122.09603455081353,121.18555915561132,0.9104753952022122,-0.15475304944530963
2023-04-04 00:00:00-04:00,129.5800018310547,129.58999633789062,124.5999984741211,127.0199966430664,1180900,0.0,0.0,122.8535671803909,121.61773971023763,1.2358274701532679,0.12336305447440588
2023-04-05 00:00:00-04:00,125.22000122070312,125.91999816894531,121.04000091552734,123.58000183105469,1334600,0.0,0.0,122.9653263574161,121.76309245992779,1.2022338974883127,0.33913722307718724
2023-04-06 00:00:00-04:00,122.55000305175781,122.80000305175781,119.61000061035156,121.86000061035156,714000,0.0,0.0,122.7952762424831,121.77027084144066,1.025005401042435,0.4763108586702368
2023-04-10 00:00:00-04:00,121.33999633789062,128.17999267578125,120.77999877929688,127.97000122070312,1226300,0.0,0.0,123.59138777759387,122.22951012879344,1.36187764880043,0.6534242166962755
2023-04-11 00:00:00-04:00,128.16000366210938,129.13999938964844,125.05999755859375,128.07000732421875,1147500,0.0,0.0,124.2804061693823,122.66213955067678,1.618266618705519,0.8463926970981241
2023-04-12 00:00:00-04:00,129.4600067138672,130.41000366210938,126.0,126.19000244140625,970800,0.0,0.0,124.57419021123214,122.92346272776786,1.65072748346428,1.0072596543713555
2023-04-13 00:00:00-04:00,128.0,131.27999877929688,126.87999725341797,130.77999877929688,909000,0.0,0.0,125.5289299909344,123.50542836121446,2.023501629719945,1.2105080494410734
2023-04-14 00:00:00-04:00,131.4499969482422,134.8000030517578,131.00999450683594,134.3000030517578,1256200,0.0,0.0,126.8783258464457,124.30502648643989,2.5732993600058194,1.4830663115540226
2023-04-17 00:00:00-04:00,135.5500030517578,140.16000366210938,135.35000610351562,139.0399932861328,1980600,0.0,0.0,128.74935160639757,125.39650550863936,3.352846097758203,1.8570222687948588
2023-04-18 00:00:00-04:00,140.60000610351562,145.19000244140625,138.9199981689453,143.75,1923600,0.0,0.0,131.0571436669518,126.75602361911052,4.301120047841266,2.3458418246041406
2023-04-19 00:00:00-04:00,142.69000244140625,146.22999572753906,142.00999450683594,144.3699951171875,1691000,0.0,0.0,133.10527465929576,128.0607622485977,5.044512410698047,2.885575941822922
2023-04-20 00:00:00-04:00,142.3300018310547,146.85000610351562,142.1199951171875,145.72999572753906,1189400,0.0,0.0,135.0475394390255,129.36959435814893,5.677945080876583,3.4440497696336543
2023-04-21 00:00:00-04:00,145.8300018310547,148.17999267578125,144.07000732421875,147.17999267578125,1055800,0.0,0.0,136.9140707062187,130.688883122418,6.225187583800704,4.000277332467064
2023-04-24 00:00:00-04:00,146.67999267578125,151.32000732421875,146.67999267578125,151.1300048828125,1947600,0.0,0.0,139.10113750261775,132.2030402898546,6.898097212763133,4.579841308526278
2023-04-25 00:00:00-04:00,149.05999755859375,150.55999755859375,144.72999572753906,145.3300018310547,1457300,0.0,0.0,140.05942432237728,133.17540781142498,6.884016510952307,5.040676349011484
2023-04-26 00:00:00-04:00,145.35000610351562,150.27999877929688,143.8300018310547,147.77999877929688,2089000,0.0,0.0,141.24720500805722,134.25722936460068,6.989975643456546,5.430536207900497
2023-04-27 00:00:00-04:00,135.8000030517578,136.5,116.61000061035156,124.31999969482422,10529500,0.0,0.0,138.64301957525214,133.52113827795057,5.12188129730157,5.3688052257807115
2023-04-28 00:00:00-04:00,123.01000213623047,124.80000305175781,118.52999877929688,123.66999816894531,3114100,0.0,0.0,136.33947782043572,132.79142419580202,3.5480536246336953,5.004654905551309
2023-05-01 00:00:00-04:00,123.87999725341797,125.5,119.44000244140625,120.9800033569336,1744900,0.0,0.0,133.9764817491277,131.9165041336636,2.059977615464078,4.415719447533863
2023-05-02 00:00:00-04:00,120.66999816894531,120.73999786376953,116.5,120.16000366210938,1668700,0.0,0.0,131.85086973574025,131.04565224688182,0.8052174888584318,3.6936190557987767
2023-05-03 00:00:00-04:00,119.83999633789062,121.93000030517578,118.83000183105469,120.12999725341797,1526700,0.0,0.0,130.04765858461374,130.23708521032893,-0.18942662571518554,2.9170099194959844
2023-05-04 00:00:00-04:00,119.08000183105469,119.61000061035156,109.4000015258789,109.8499984741211,2266700,0.0,0.0,126.94032625992257,128.7269306372765,-1.7866043773539246,1.976287060126003
2023-05-05 00:00:00-04:00,111.69999694824219,115.61000061035156,110.04000091552734,114.4800033569336,1534700,0.0,0.0,125.02335350561658,127.67160269058444,-2.6482491849678524,1.0513798111072319
2023-05-08 00:00:00-04:00,115.11000061035156,117.08000183105469,113.52999877929688,116.75,1197900,0.0,0.0,123.75052988936788,126.86259508387448,-3.1120651945065987,0.21869080998446577
2023-05-09 00:00:00-04:00,115.02999877929688,117.06999969482422,113.36000061035156,116.91000366210938,1312300,0.0,0.0,122.69814123902043,126.12536608966967,-3.427224850649239,-0.5104923221422752
2023-05-10 00:00:00-04:00,118.68000030517578,119.04000091552734,114.37000274658203,116.45999908447266,1151000,0.0,0.0,121.73842706139769,125.40941297817359,-3.670985916775905,-1.1425910410690012
2023-05-11 00:00:00-04:00,116.19999694824219,117.5999984741211,114.68000030517578,116.80000305175781,883100,0.0,0.0,120.9786695214531,124.7716789095502,-3.7930093880971043,-1.672674710474622
2023-05-12 00:00:00-04:00,117.30000305175781,118.61000061035156,113.9000015258789,115.4000015258789,752600,0.0,0.0,120.12041290674938,124.07748058483381,-3.957067678084428,-2.129553303996583
2023-05-15 00:00:00-04:00,117.30000305175781,120.33999633789062,116.16999816894531,118.38999938964844,1093200,0.0,0.0,119.85419544258,123.65618568148673,-3.8019902389067397,-2.4640406909786146
2023-05-16 00:00:00-04:00,117.3499984741211,117.3499984741211,113.4000015258789,113.44999694824219,1420700,0.0,0.0,118.86893413575879,122.90017170124639,-4.031237565487601,-2.777480065880412
2023-05-17 00:00:00-04:00,113.7300033569336,116.9000015258789,111.66999816894531,116.66999816894531,1235600,0.0,0.0,118.53063629471056,122.43867736552039,-3.90804107080983,-3.0035922668662955
2023-05-18 00:00:00-04:00,116.37999725341797,118.73999786376953,114.76000213623047,115.37000274658203,1064100,0.0,0.0,118.04438497961385,121.91507183819164,-3.870686858577784,-3.1770111852085936
2023-05-19 00:00:00-04:00,113.5,113.5,107.80000305175781,109.0,3238500,0.0,0.0,116.65294113659634,120.95839985017744,-4.305458713581103,-3.4027006908830955
2023-05-22 00:00:00-04:00,109.20999908447266,110.20999908447266,106.5,107.11000061035156,1900000,0.0,0.0,115.18479644025098,119.93259249907923,-4.747796058828257,-3.6717197644721282
2023-05-23 00:00:00-04:00,107.16999816894531,107.66000366210938,104.91000366210938,106.13999938964844,1551900,0.0,0.0,113.79328920169675,118.9109189354177,-5.117629733720946,-3.960901758321892
2023-05-24 00:00:00-04:00,105.94999694824219,106.44000244140625,102.70999908447266,104.08999633789062,1413700,0.0,0.0,112.30047491495735,117.81307281708236,-5.512597902125009,-4.271240987082516
2023-05-25 00:00:00-04:00,104.3499984741211,108.91999816894531,101.6500015258789,104.31999969482422,2955100,0.0,0.0,111.07270949647533,116.81358591913731,-5.740876422661984,-4.56516807419841
2023-05-26 00:00:00-04:00,104.19999694824219,108.41000366210938,103.36000061035156,106.73999786376953,1416700,0.0,0.0,110.40613847605904,116.0673942113323,-5.661255735273258,-4.78438560641338
2023-05-30 00:00:00-04:00,108.12000274658203,114.62999725341797,108.0,114.33000183105469,2157400,0.0,0.0,111.00980976144298,115.93869847945989,-4.928888718016907,-4.813286228734086
2023-05-31 00:00:00-04:00,112.94000244140625,113.30000305175781,110.11000061035156,112.27999877929688,2070800,0.0,0.0,111.20522345649742,115.66768368685521,-4.462460230357792,-4.743121029058827
2023-06-01 00:00:00-04:00,111.16000366210938,111.5999984741211,104.06999969482422,105.16000366210938,2094700,0.0,0.0,110.27518964197618,114.88933701835552,-4.614147376379336,-4.717326298522929
2023-06-02 00:00:00-04:00,107.83000183105469,110.58000183105469,105.25,110.04000091552734,1848600,0.0,0.0,110.23900676098405,114.53012693666454,-4.29112017568049,-4.632085073954442
2023-06-05 00:00:00-04:00,110.04000091552734,110.38999938964844,107.25,109.66000366210938,1046900,0.0,0.0,110.14992936115718,114.16937706447527,-4.019447703318093,-4.509557599827172
2023-06-06 00:00:00-04:00,109.66000366210938,116.02999877929688,109.4800033569336,115.95999908447266,1795600,0.0,0.0,111.04378624166725,114.30201573262322,-3.2582294909559693,-4.259291978052931
2023-06-07 00:00:00-04:00,115.5999984741211,122.81999969482422,114.9000015258789,121.08999633789062,2568500,0.0,0.0,112.58935702570162,114.80482911079118,-2.2154720850895586,-3.850527999460257
2023-06-08 00:00:00-04:00,120.61000061035156,122.19999694824219,115.81999969482422,116.56999969482422,1193900,0.0,0.0,113.20176359018203,114.93558248738621,-1.7338188972041877,-3.427186179009043
2023-06-09 00:00:00-04:00,117.48999786376953,119.9800033569336,115.97000122070312,116.19000244140625,1033100,0.0,0.0,113.66149264421652,115.02850248398029,-1.3670098397637673,-3.0151509111599877
2023-06-12 00:00:00-04:00,117.0,117.83999633789062,114.81999969482422,115.61000061035156,1200300,0.0,0.0,113.961263100545,115.07157641926705,-1.1103133187220493,-2.6341833926724
2023-06-13 00:00:00-04:00,116.70999908447266,117.83000183105469,114.38999938964844,114.80000305175781,1480800,0.0,0.0,114.0903000161162,115.05145987352562,-0.9611598574094131,-2.2995786856198026
2023-06-14 00:00:00-04:00,114.77999877929688,116.4800033569336,112.61000061035156,114.72000122070312,1505300,0.0,0.0,114.18717712451419,115.02690738072396,-0.8397302562097622,-2.0076089997377946
2023-06-15 00:00:00-04:00,113.16999816894531,115.72000122070312,112.5,115.08999633789062,908900,0.0,0.0,114.32607238811056,115.03158063681038,-0.7055082486998145,-1.7471888495301986
2023-06-16 00:00:00-04:00,116.38999938964844,116.61000061035156,109.56999969482422,109.94999694824219,2169900,0.0,0.0,113.6528300127462,114.65516703024977,-1.002337017503578,-1.5982184831248747
2023-06-20 00:00:00-04:00,109.19000244140625,109.37999725341797,104.13999938964844,105.94999694824219,2634200,0.0,0.0,112.46777877205326,114.01033961676772,-1.5425608447144583,-1.5870869554427913
2023-06-21 00:00:00-04:00,105.94999694824219,110.2300033569336,105.48999786376953,108.58000183105469,1882400,0.0,0.0,111.86965924266886,113.60809237338157,-1.738433130712707,-1.6173561904967744
2023-06-22 00:00:00-04:00,108.22000122070312,109.43000030517578,106.55999755859375,107.05999755859375,1223500,0.0,0.0,111.1297112912727,113.12304831302691,-1.9933370217542148,-1.6925523567482625
2023-06-23 00:00:00-04:00,105.44999694824219,107.79000091552734,104.5999984741211,106.01000213623047,8150000,0.0,0.0,110.34206372895851,112.59615600363459,-2.2540922746760828,-1.8048603403338266
2023-06-26 00:00:00-04:00,106.69000244140625,110.3499984741211,104.70999908447266,104.79000091552734,1483900,0.0,0.0,109.48790021919987,112.01792229340442,-2.5300220742045525,-1.949892687107972
2023-06-27 00:00:00-04:00,106.01000213623047,109.19999694824219,106.01000213623047,107.08000183105469,1418900,0.0,0.0,109.11745431333138,111.65215040730445,-2.534696093973068,-2.0668533684809915
2023-06-28 00:00:00-04:00,107.04000091552734,107.58999633789062,105.08000183105469,107.12999725341797,1601200,0.0,0.0,108.81169168872931,111.31717609960916,-2.505484410879845,-2.1545795769607623
2023-06-29 00:00:00-04:00,108.20999908447266,110.66999816894531,107.48999786376953,108.20999908447266,1112700,0.0,0.0,108.71912359576675,111.08701483922867,-2.3678912434619264,-2.197241910260995
2023-06-30 00:00:00-04:00,109.0,113.02999877929688,107.7300033569336,112.44000244140625,1431700,0.0,0.0,109.29156649509589,111.18723614309367,-1.895669647997778,-2.1369274578083517
2023-07-03 00:00:00-04:00,113.23999786376953,117.33999633789062,113.23999786376953,117.05999755859375,1219100,0.0,0.0,110.48670973563402,111.62225550720478,-1.1355457715707615,-1.9366511205608339
2023-07-05 00:00:00-04:00,116.19999694824219,116.37000274658203,114.13999938964844,114.26000213623047,1269700,0.0,0.0,111.0672162588027,111.81764414639187,-0.7504278875891686,-1.699406473966501
2023-07-06 00:00:00-04:00,112.12999725341797,113.0999984741211,109.11000061035156,111.43000030517578,1851900,0.0,0.0,111.12302918901393,111.78892978778327,-0.6659005987693405,-1.4927052989270688
2023-07-07 00:00:00-04:00,111.43000030517578,113.58999633789062,110.97000122070312,112.43000030517578,1559600,0.0,0.0,111.32410166842345,111.83641649277531,-0.5123148243518614,-1.2966272040120275
2023-07-10 00:00:00-04:00,112.76000213623047,117.73999786376953,112.44999694824219,117.37000274658203,1591300,0.0,0.0,112.25424029583246,112.24631177083506,0.00792852499739638,-1.0357160582101428
2023-07-11 00:00:00-04:00,118.0,121.41999816894531,117.16999816894531,120.44000244140625,1584700,0.0,0.0,113.51358831822844,112.853251820507,0.6603364977214454,-0.6965055470238252
2023-07-12 00:00:00-04:00,122.97000122070312,126.68000030517578,122.1500015258789,126.41999816894531,1834000,0.0,0.0,115.49918983372334,113.85819599446539,1.6409938392579448,-0.22900566976747116
2023-07-13 00:00:00-04:00,127.7300033569336,129.88999938964844,123.76000213623047,125.98999786376953,1786100,0.0,0.0,117.11316029988429,114.75684798478422,2.3563123151000696,0.288057927206037
2023-07-14 00:00:00-04:00,125.98999786376953,126.77999877929688,123.5199966430664,124.04000091552734,1370000,0.0,0.0,118.1788280869063,115.44448894261704,2.734339144289251,0.7773141706226798
2023-07-17 00:00:00-04:00,124.06999969482422,127.48999786376953,122.3499984741211,127.0999984741211,1183900,0.0,0.0,119.55131583878548,116.30786001902476,3.243455819760726,1.270542500450289
2023-07-18 00:00:00-04:00,126.83000183105469,128.85000610351562,125.1500015258789,127.33999633789062,1285800,0.0,0.0,120.74957437710935,117.12505530190371,3.62451907520564,1.7413378154013595
2023-07-19 00:00:00-04:00,128.4499969482422,130.36000061035156,127.22000122070312,129.88999938964844,1115700,0.0,0.0,122.15579360980767,118.07060671581074,4.085186893996934,2.2101076311204744
2023-07-20 00:00:00-04:00,129.67999267578125,129.67999267578125,121.7699966430664,121.83999633789062,1702800,0.0,0.0,122.10720941412812,118.34982076189074,3.757388652237381,2.519563835343856
2023-07-21 00:00:00-04:00,124.05000305175781,125.62999725341797,122.62000274658203,122.80999755859375,1105100,0.0,0.0,122.21533066712283,118.68020422831319,3.535126438809641,2.722676356037013
2023-07-24 00:00:00-04:00,123.81999969482422,126.41999816894531,122.13999938964844,122.66000366210938,1571300,0.0,0.0,122.28374189712075,118.97500418637216,3.308737710748588,2.839888626979328
2023-07-25 00:00:00-04:00,122.58000183105469,124.69000244140625,121.69000244140625,121.87000274658203,1479800,0.0,0.0,122.2200897201148,119.18944852416547,3.030641195949329,2.8780391407733283
2023-07-26 00:00:00-04:00,121.0,122.55000305175781,118.38999938964844,119.80000305175781,2410900,0.0,0.0,121.84776869421373,119.2346747854686,2.613093908745128,2.8250500943676884
2023-07-27 00:00:00-04:00,110.37999725341797,111.13999938964844,101.01000213623047,102.30000305175781,10487000,0.0,0.0,118.84042013383589,117.98025465704558,0.8601654767903142,2.4320731708522136
2023-07-28 00:00:00-04:00,105.16000366210938,108.76000213623047,103.70999908447266,108.13999938964844,4591000,0.0,0.0,117.19420155780706,117.25134685946061,-0.057145301653548586,1.9342294763510612
2023-07-31 00:00:00-04:00,108.48999786376953,108.69000244140625,105.91000366210938,108.3499984741211,3093500,0.0,0.0,115.83355492954767,116.59198771980583,-0.7584327902581549,1.3956970230292183
2023-08-01 00:00:00-04:00,107.08999633789062,108.0,105.80000305175781,107.0,1674700,0.0,0.0,114.47454647884804,115.88147011093132,-1.4069236320832772,0.8351728920067193
2023-08-02 00:00:00-04:00,105.83000183105469,106.37000274658203,102.83000183105469,104.30000305175781,2135800,0.0,0.0,112.90923210544953,115.02358366210366,-2.114351556654128,0.2452680022745498
2023-08-03 00:00:00-04:00,104.79000091552734,105.76000213623047,103.36000061035156,103.7699966430664,1788400,0.0,0.0,111.50319588046752,114.18998462365646,-2.6867887431889415,-0.3411433468181484
2023-08-04 00:00:00-04:00,105.12999725341797,108.25,104.47000122070312,105.91000366210938,2301600,0.0,0.0,110.64270476995088,113.57665270057889,-2.9339479306280083,-0.8597042635801204
2023-08-07 00:00:00-04:00,106.16000366210938,106.79000091552734,103.30000305175781,104.4800033569336,1384600,0.0,0.0,109.69459686025593,112.90282682327182,-3.2082299630158957,-1.3294094034672757
2023-08-08 00:00:00-04:00,102.38999938964844,104.23999786376953,101.20999908447266,104.05999755859375,1646900,0.0,0.0,108.82773542923097,112.24780243329567,-3.4200670040647054,-1.7475409235867616
2023-08-09 00:00:00-04:00,103.19999694824219,104.37999725341797,101.7300033569336,102.94999694824219,1061000,0.0,0.0,107.92346797061731,111.5590761010695,-3.6356081304521837,-2.125154364959846
2023-08-10 00:00:00-04:00,103.37999725341797,106.19000244140625,102.11000061035156,103.0,1379800,0.0,0.0,107.1660113597531,110.92507046395323,-3.7590591042001336,-2.4519353128079038
2023-08-11 00:00:00-04:00,102.0999984741211,102.55999755859375,99.95999908447266,100.58999633789062,1511100,0.0,0.0,106.15431674100502,110.15950941757822,-4.005192676573202,-2.7625867855609636
2023-08-14 00:00:00-04:00,101.9800033569336,102.0199966430664,98.2699966430664,99.22000122070312,1912400,0.0,0.0,105.08749896865088,109.34917547706895,-4.261676508418077,-3.0624047301323865
2023-08-15 00:00:00-04:00,98.25,99.2300033569336,97.08000183105469,97.80000305175781,1967400,0.0,0.0,103.96634575066733,108.49368122334221,-4.527335472674878,-3.355390878640885
2023-08-16 00:00:00-04:00,97.79000091552734,98.44999694824219,93.87000274658203,94.01000213623047,2570800,0.0,0.0,102.43460057921551,107.42081610577839,-4.986215526562873,-3.6815558082252826
2023-08-17 00:00:00-04:00,94.1500015258789,95.30999755859375,92.37999725341797,92.47000122070312,2417900,0.0,0.0,100.90158529329054,106.31334833651354,-5.411763043223004,-4.027597255224827
2023-08-18 00:00:00-04:00,91.25,95.0,91.13999938964844,94.80000305175781,1819900,0.0,0.0,99.96288033305474,105.46050794505015,-5.497627611995412,-4.321603326578945
2023-08-21 00:00:00-04:00,95.88999938964844,98.69999694824219,95.62999725341797,98.08000183105469,1850100,0.0,0.0,99.67320671736242,104.9138037884579,-5.240597071095479,-4.505402075482252
2023-08-22 00:00:00-04:00,96.6500015258789,98.94999694824219,96.51000213623047,98.51000213623047,1642500,0.0,0.0,99.49425216641905,104.43944811051513,-4.945195944096085,-4.593360849205019
2023-08-23 00:00:00-04:00,95.36000061035156,100.4000015258789,94.81999969482422,99.20999908447266,1755500,0.0,0.0,99.45052092304267,104.05208151599346,-4.60156059295079,-4.595000797954174
2023-08-24 00:00:00-04:00,99.16000366210938,99.55999755859375,94.80999755859375,95.0999984741211,1485200,0.0,0.0,98.78120977705474,103.38896425363254,-4.607754476577796,-4.597551533678899
2023-08-25 00:00:00-04:00,95.77999877929688,96.76000213623047,93.94000244140625,95.55999755859375,974400,0.0,0.0,98.28563866652227,102.80904079474078,-4.523402128218507,-4.58272165258682
2023-08-28 00:00:00-04:00,96.23999786376953,97.3499984741211,95.97000122070312,96.83999633789062,1178900,0.0,0.0,98.0632321544251,102.36688935349261,-4.303657199067516,-4.52690876188296
2023-08-29 00:00:00-04:00,96.4000015258789,97.69000244140625,95.61000061035156,97.3499984741211,961400,0.0,0.0,97.95350389591678,101.99526780687249,-4.041763910955709,-4.42987979169751
2023-08-30 00:00:00-04:00,97.66999816894531,98.30999755859375,95.63999938964844,96.83999633789062,917500,0.0,0.0,97.78219504083583,101.61339584620717,-3.8312008053713384,-4.310143994432276
2023-08-31 00:00:00-04:00,96.83999633789062,98.79000091552734,96.83999633789062,97.33999633789062,853300,0.0,0.0,97.71416447115195,101.29684773448001,-3.5826832633280645,-4.164651848211434
2023-09-01 00:00:00-04:00,98.69000244140625,100.41999816894531,98.4800033569336,99.86000061035156,1010000,0.0,0.0,98.04429310795189,101.1904146141742,-3.1461215062223147,-3.96094577981361
2023-09-05 00:00:00-04:00,99.70999908447266,100.0,96.95999908447266,98.38999938964844,1079200,0.0,0.0,98.09747868975136,100.98297644939451,-2.885497759643158,-3.7458561757795197
2023-09-06 00:00:00-04:00,98.0,98.91999816894531,96.30999755859375,96.36000061035156,1185200,0.0,0.0,97.83017436984369,100.6405337946506,-2.8103594248069044,-3.558756825584997
